"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","ISL","Iceland","2018","2018",83.44469,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","ISL","Iceland","2019","2019",82.11204,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","HKG","China, Hong Kong Special Administrative Region","2016","2016",491.62775,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","HKG","China, Hong Kong Special Administrative Region","2017","2017",560.7874,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","HKG","China, Hong Kong Special Administrative Region","2018","2018",734.87143,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","HKG","China, Hong Kong Special Administrative Region","2019","2019",845.44237,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","HKG","China, Hong Kong Special Administrative Region","2020","2020",894.47287,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","HKG","China, Hong Kong Special Administrative Region","2021","2021",894.91053,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","LTU","Lithuania","2016","2016",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","LTU","Lithuania","2017","2017",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","LTU","Lithuania","2018","2018",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","LTU","Lithuania","2019","2019",,"n","Magnitude nil or negligible"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","MDV","Maldives","2016","2016",0.89955,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","LKA","Sri Lanka","2016","2016",344.57254,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","LKA","Sri Lanka","2017","2017",317.27994,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","LKA","Sri Lanka","2018","2018",389.60702,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ALB","Albania","2017","2017",270.89171,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","ALB","Albania","2019","2019",343.20549,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","CIV","Côte d'Ivoire","2016","2016",584.46512,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","CIV","Côte d'Ivoire","2017","2017",616.63991,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","CIV","Côte d'Ivoire","2018","2018",660.0845,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","CIV","Côte d'Ivoire","2019","2019",738.46909,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","CIV","Côte d'Ivoire","2020","2020",759.7036,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","CIV","Côte d'Ivoire","2021","2021",813.03116,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","USA","United States of America","2016","2016",220602.73592,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","USA","United States of America","2017","2017",273299.58242,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","USA","United States of America","2018","2018",249144.89266,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","USA","United States of America","2019","2019",278534.65274,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","BMU","Bermuda","2017","2017",,"n","Magnitude nil or negligible"
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","UKR","Ukraine","2016","2016",1424.53177,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","UKR","Ukraine","2017","2017",1517.42952,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","UKR","Ukraine","2018","2018",1688.3426,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","UKR","Ukraine","2019","2019",2069.80638,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","UKR","Ukraine","2020","2020",2052.52642,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","ARG","Argentina","2016","2016",7468.3229,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","ARG","Argentina","2017","2017",8178.54411,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","ARG","Argentina","2018","2018",5588.50285,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","ARG","Argentina","2019","2019",4514.40409,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","ARG","Argentina","2020","2020",3859.72242,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","IND","India","2016","2016",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","IND","India","2017","2017",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","IND","India","2018","2018",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","IND","India","2019","2019",90.4296,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","IND","India","2020","2020",73.82682,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","IND","India","2021","2021",89.12496,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MLI","Mali","2016","2016",171.80074,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MLI","Mali","2017","2017",260.12659,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","MLI","Mali","2021","2021",487.23948,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","MWI","Malawi","2016","2016",11.3231,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","PRY","Paraguay","2016","2016",212.03407,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","PRY","Paraguay","2020","2020",213.70827,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","PRY","Paraguay","2021","2021",213.51734,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","VCT","Saint Vincent and the Grenadines","2016","2016",14.51189,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","VCT","Saint Vincent and the Grenadines","2017","2017",14.43656,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","VCT","Saint Vincent and the Grenadines","2018","2018",14.5728,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","NOR","Norway","2016","2016",6764.4619,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","NOR","Norway","2017","2017",7408.72928,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","NOR","Norway","2018","2018",8117.25792,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","NOR","Norway","2019","2019",7754.92242,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","COK","Cook Islands","2016","2016",,"a","Category not applicable"
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","MCO","Monaco","2016","2016",17.69232,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","MCO","Monaco","2019","2019",18.43542,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","MCO","Monaco","2021","2021",28.74585,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","MEX","Mexico","2016","2016",1685.4289,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","MEX","Mexico","2017","2017",1530.16543,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","MEX","Mexico","2018","2018",1504.05008,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","ESP","Spain","2016","2016",4120.376,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","DNK","Denmark","2016","2016",3681.5801,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","DNK","Denmark","2017","2017",3673.79545,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","DNK","Denmark","2018","2018",3860.84906,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","DNK","Denmark","2019","2019",3640.3545,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MAC","China, Macao Special Administrative Region","2016","2016",548.64018,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MAC","China, Macao Special Administrative Region","2017","2017",506.76386,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MAC","China, Macao Special Administrative Region","2018","2018",580.41617,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MAC","China, Macao Special Administrative Region","2019","2019",674.07339,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MAC","China, Macao Special Administrative Region","2020","2020",578.99706,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","SYC","Seychelles","2016","2016",5.66374,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","NER","Niger","2016","2016",0.26746,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","NER","Niger","2017","2017",0.25944,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","NER","Niger","2018","2018",,"n","Magnitude nil or negligible"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","BRN","Brunei Darussalam","2016","2016",572.22235,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GTM","Guatemala","2016","2016",1945.10991,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GTM","Guatemala","2017","2017",2113.8673,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GTM","Guatemala","2018","2018",2296.59094,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GTM","Guatemala","2019","2019",2464.0881,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GTM","Guatemala","2020","2020",2560.72202,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GTM","Guatemala","2021","2021",2673.10932,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","MOZ","Mozambique","2016","2016",700.11038,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","MOZ","Mozambique","2017","2017",727.785,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","MOZ","Mozambique","2018","2018",809.39956,"‡","UIS Estimation"
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","BLZ","Belize","2016","2016",41.47925,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","BLZ","Belize","2017","2017",41.83299,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","BLZ","Belize","2018","2018",43.43995,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","BLZ","Belize","2019","2019",43.32755,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","BLZ","Belize","2020","2020",44.03592,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","FRA","France","2017","2017",18240.05821,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","FRA","France","2018","2018",19183.54315,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","FRA","France","2019","2019",18310.79677,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","SEN","Senegal","2016","2016",136.81668,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","SEN","Senegal","2018","2018",147.99273,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","VEN","Venezuela (Bolivarian Republic of)","2016","2016",,"a","Category not applicable"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","VEN","Venezuela (Bolivarian Republic of)","2017","2017",,"a","Category not applicable"
